Address,Square ft,Sale Date,Price,Beds,Baths
"2004 Belvedere Ave, Charlotte, NC 28205","2,313",Sold 04/08/2021,"$750,000",3,2
"1521 Landis Ave, Charlotte, NC 28205","3,069",Sold 04/08/2021,"$875,000",4,4
"1529 Pecan Ave, Charlotte, NC 28205","1,096",Sold 04/07/2021,"$292,500",2,3
"1722 Tippah Ave, Charlotte, NC 28205","1,716",Sold 04/05/2021,"$630,000",3,2
"2013 Hamorton Pl, Charlotte, NC 28205","1,845",Sold 04/01/2021,"$450,000",3,3
"2131 Winter St, Charlotte, NC 28205","1,086",Sold 03/31/2021,"$433,000",2,1
"1525 Landis Ave, Charlotte, NC 28205","3,294",Sold 03/30/2021,"$875,000",5,5
"2249 Chambwood Dr, Charlotte, NC 28205","1,706",Sold 03/29/2021,"$587,100",3,2
"1504 Hawthorne Ln, Charlotte, NC 28205",888,Sold 03/25/2021,"$397,000",2,2
"1808 Dearmon Dr, Charlotte, NC 28205","1,200",Sold 03/25/2021,"$365,000",3,1
"1933 Hamorton Pl, Charlotte, NC 28205","2,562",Sold 03/22/2021,"$712,500",4,3
"1432 Pecan Ave, Charlotte, NC 28205","2,223",Sold 03/16/2021,"$810,000",3,2
"2020 Tippah Ave, Charlotte, NC 28205","2,650",Sold 03/16/2021,"$900,000",3,4
"1720 Pecan Ave, Charlotte, NC 28205","1,532",Sold 03/11/2021,"$360,000",3,2
"1705 Pecan Ave, Charlotte, NC 28205","3,300",Sold 03/11/2021,"$735,000",4,4
"1950 Dunhill Dr, Charlotte, NC 28205","1,744",Sold 03/09/2021,"$499,000",3,3
"1644 Club Rd, Charlotte, NC 28205","1,214",Sold 03/05/2021,"$480,000",2,2
"1833 The Plz, Charlotte, NC 28205","3,609",Sold 03/04/2021,$1.05M,5,4
"1717 Nassau Blvd, Charlotte, NC 28205","1,729",Sold 03/01/2021,"$600,000",3,2
"1721 Masonic Dr, Charlotte, NC 28205","1,144",Sold 02/26/2021,"$360,000",3,2
"2124 Chatham Ave, Charlotte, NC 28205","1,576",Sold 02/23/2021,"$605,000",3,3
"2133 Club Rd, Charlotte, NC 28205","2,210",Sold 02/18/2021,"$625,000",3,3
"1720 Fulton Ave, Charlotte, NC 28205","1,949",Sold 02/17/2021,"$630,000",3,2
"1727 Tippah Ave, Charlotte, NC 28205","1,775",Sold 02/02/2021,"$306,000",3,2
"1323 Thomas Ave, Charlotte, NC 28205","1,575",Sold 02/01/2021,"$620,000",2,2
"1828 Mimosa Ave, Charlotte, NC 28205","1,983",Sold 02/01/2021,"$577,500",3,3
"1417 The Plz, Charlotte, NC 28205","1,945",Sold 01/29/2021,"$684,145",3,3
"2320 Mecklenburg Ave, Charlotte, NC 28205","3,270",Sold 01/28/2021,$1.02M,5,4
"2214 Randall St, Charlotte, NC 28205","3,409",Sold 01/26/2021,"$985,000",4,4
"1720 Chatham Ave, Charlotte, NC 28205","1,522",Sold 01/22/2021,"$549,900",3,2
"1921 Thomas Ave, Charlotte, NC 28205","2,231",Sold 01/19/2021,"$639,000",4,3
"1801 Truman Rd, Charlotte, NC 28205","1,992",Sold 01/15/2021,"$632,500",4,3
"1611 Central Ave UNIT 403, Charlotte, NC 28205",670,Sold 01/14/2021,"$200,000",1,1
"1611 Central Ave UNIT 208, Charlotte, NC 28205",736,Sold 01/07/2021,"$193,000",1,1
"1816 Thomas Ave, Charlotte, NC 28205","1,837",Sold 01/04/2021,"$663,000",3,2
"1714/1712 Thomas Ave, Charlotte, NC 28205","2,370",Sold 01/04/2021,"$670,000",3,--
"1718 Tippah Ave, Charlotte, NC 28205","1,153",Sold 12/31/2020,"$350,000",3,1
"1613 Chatham Ave, Charlotte, NC 28205","2,109",Sold 12/30/2020,"$415,500",2,4
"1613 Chatham Ave UNIT TOW0007, Charlotte, NC 28205","2,109",Sold 12/30/2020,"$415,249",2,4
"1609 Chatham Ave UNIT TOW0009, Charlotte, NC 28205",--,Sold 12/23/2020,"$410,210",--,--
"1609 Chatham Ave UNIT TOW0009, Charlotte, NC 28205","2,109",Sold 12/23/2020,"$410,210",2,4
"1610 Nassau Blvd, Charlotte, NC 28205","1,268",Sold 12/21/2020,"$460,000",2,1
"1523 Tippah Park Ct, Charlotte, NC 28205","1,928",Sold 12/21/2020,"$562,500",3,3
"1632 Morningside Dr, Charlotte, NC 28205","2,730",Sold 12/18/2020,"$388,500",2,1
"1805 Chatham Ave, Charlotte, NC 28205","3,767",Sold 12/18/2020,$1.10M,4,4
"1611 Central Ave UNIT 401, Charlotte, NC 28205",741,Sold 12/15/2020,"$210,000",1,1
"1611 Central Ave, Charlotte, NC 28205",670,Sold 12/15/2020,"$210,000",1,1
"2119 Thurmond Pl, Charlotte, NC 28205","1,846",Sold 12/11/2020,"$420,000",4,--
"2123 Thurmond Pl, Charlotte, NC 28205","1,846",Sold 12/11/2020,"$420,000",4,--
"1614 The Plz, Charlotte, NC 28205","1,895",Sold 12/11/2020,"$638,000",3,2
"1722 Chestnut Ave, Charlotte, NC 28205","1,547",Sold 12/10/2020,"$530,000",3,1
"1927 Hamorton Pl, Charlotte, NC 28205","2,708",Sold 12/09/2020,"$649,000",4,3
"2133 Thurmond Pl, Charlotte, NC 28205",878,Sold 12/04/2020,"$390,000",2,2
"2323 Central Ave, Charlotte, NC 28205","2,109",Sold 12/03/2020,"$404,000",2,3
"2323 Central Ave #TOW0002, Charlotte, NC 28205","2,109",Sold 12/02/2020,"$403,815",2,4
"1821 Hall Ave, Charlotte, NC 28205","2,275",Sold 11/18/2020,"$705,000",3,3
"1640 Club Rd, Charlotte, NC 28205","2,026",Sold 11/17/2020,"$625,000",3,3
"1539 Pecan Ave, Charlotte, NC 28205","1,056",Sold 11/17/2020,"$289,000",2,3
"1610 Tippah Ave, Charlotte, NC 28205","2,004",Sold 11/13/2020,"$600,000",3,3
"1405 The Plz, Charlotte, NC 28205","1,320",Sold 11/12/2020,"$524,900",2,2
"2327 Central Ave, Charlotte, NC 28205","2,109",Sold 11/12/2020,"$405,500",2,4
"2327 Central Ave #TOW0004, Charlotte, NC 28205","2,109",Sold 11/12/2020,"$405,280",2,4
"1501 Belle Terre Ave, Charlotte, NC 28205","1,530",Sold 11/11/2020,"$505,000",4,3
"2005 Winter St, Charlotte, NC 28205","2,287",Sold 11/10/2020,"$715,000",3,2
"1921 Winter St, Charlotte, NC 28205","2,012",Sold 11/06/2020,"$680,000",3,3
"1908 Dearmon Dr, Charlotte, NC 28205","1,764",Sold 11/04/2020,"$465,000",3,3
"1611 Central Ave UNIT 203, Charlotte, NC 28205",800,Sold 11/03/2020,"$186,000",1,1
"1820 Dearmon Dr, Charlotte, NC 28205","2,704",Sold 11/03/2020,"$755,000",4,3
"1915 Kenwood Ave, Charlotte, NC 28205","1,693",Sold 11/02/2020,"$636,000",3,3
"1812 Club Rd, Charlotte, NC 28205","1,913",Sold 10/30/2020,"$571,000",3,2
"1704 Fulton Ave, Charlotte, NC 28205","1,340",Sold 10/30/2020,"$523,500",3,2
"1537 Belvedere Ave, Charlotte, NC 28205","1,776",Sold 10/29/2020,"$40,000",2,2
"2214 Club Rd, Charlotte, NC 28205","2,328",Sold 10/26/2020,"$800,000",4,3
"1617 Pecan Ave, Charlotte, NC 28205","1,726",Sold 10/22/2020,"$575,000",3,2
"1605 Belvedere Ave, Charlotte, NC 28205","2,100",Sold 10/09/2020,"$530,000",3,2
"2205 Chambwood Dr, Charlotte, NC 28205","1,518",Sold 10/05/2020,"$435,000",2,2
"2110 Peppercorn Ln, Charlotte, NC 28205","3,455",Sold 09/29/2020,$1.15M,4,4
"1930 Thomas Ave, Charlotte, NC 28205","1,753",Sold 09/22/2020,"$545,000",3,2
"2224 The Plz, Charlotte, NC 28205","4,016",Sold 09/21/2020,$1.14M,--,4.5
"1925 Chatham Ave, Charlotte, NC 28205","1,605",Sold 09/18/2020,"$556,250",3,2
"1804 Dearmon Dr, Charlotte, NC 28205","2,147",Sold 09/18/2020,"$620,000",3,2
"2620 Roland St, Charlotte, NC 28205","1,875",Sold 09/11/2020,"$540,000",3,2
"1601 The Plz, Charlotte, NC 28205","1,720",Sold 09/10/2020,"$625,000",3,2
"1804 Browning Ave, Charlotte, NC 28205","2,562",Sold 09/09/2020,"$451,000",4,4
"1509 Kennon St, Charlotte, NC 28205","2,075",Sold 09/09/2020,"$595,000",3,3
"1930 Dunhill Dr, Charlotte, NC 28205","2,310",Sold 09/08/2020,"$505,000",4,3
"1833 Nassau Blvd, Charlotte, NC 28205","3,229",Sold 09/04/2020,$1.10M,4,4
"3120 Loma Ln, Charlotte, NC 28205","3,448",Sold 09/03/2020,$1.85M,3,3.5
"1511 Mimosa Ave, Charlotte, NC 28205",855,Sold 08/31/2020,"$330,500",2,1
"1843 Thomas Ave, Charlotte, NC 28205","1,551",Sold 08/31/2020,"$518,000",3,2
"1611 Central Ave UNIT 204, Charlotte, NC 28205",669,Sold 08/28/2020,"$185,000",Studio,1
"2020 Kenwood Ave, Charlotte, NC 28205","1,272",Sold 08/26/2020,"$423,500",3,1
"2709 Kilgo Way, Charlotte, NC 28205","1,943",Sold 08/25/2020,"$466,000",3,3.5
"2709 Kilgo Way UNIT 7, Charlotte, NC 28205","1,975",Sold 08/25/2020,"$466,000",3,4
"1832 Mecklenburg Ave, Charlotte, NC 28205","1,080",Sold 08/21/2020,"$370,000",3,1
"1820 Cochran Pl, Charlotte, NC 28205","1,653",Sold 08/19/2020,"$515,000",3,2
"2000 Mecklenburg Ave, Charlotte, NC 28205","2,307",Sold 08/11/2020,"$720,000",3,2
"2004 Thomas Ave, Charlotte, NC 28205","3,206",Sold 08/07/2020,"$785,000",4,3
"2019 Hamorton Pl, Charlotte, NC 28205","1,845",Sold 08/06/2020,"$455,000",3,3
"1451 Haywood Ct, Charlotte, NC 28205",--,Sold 07/30/2020,"$350,000",--,--
"2117 Club Rd, Charlotte, NC 28205","2,295",Sold 07/27/2020,"$675,000",4,3
"1615 Chatham Ave, Charlotte, NC 28205","1,697",Sold 07/27/2020,"$399,500",2,3
"1615 Chatham Ave UNIT TOW0006, Charlotte, NC 28205","1,697",Sold 07/27/2020,"$399,400",2,3
"1839 Thomas Ave, Charlotte, NC 28205","1,198",Sold 07/24/2020,"$485,000",3,2
"1408 Pecan Ave, Charlotte, NC 28205","2,480",Sold 07/21/2020,"$705,000",3,3
"1519 Tippah Park Ct, Charlotte, NC 28205","1,922",Sold 07/21/2020,"$500,000",3,4
"1725 Belvedere Ave, Charlotte, NC 28205","1,876",Sold 07/20/2020,"$425,000",3,2
"1425 Pecan Ave APT 2, Charlotte, NC 28205","1,035",Sold 07/20/2020,"$365,000",2,2
"1617 Chatham Ave, Charlotte, NC 28205","2,475",Sold 07/13/2020,"$580,000",4,4
"1901 The Plz, Charlotte, NC 28205","2,330",Sold 07/09/2020,"$659,000",4,3
"1414 The Plz, Charlotte, NC 28205","2,308",Sold 07/03/2020,"$725,000",4,3
"1600 Nassau Blvd, Charlotte, NC 28205","2,382",Sold 07/02/2020,"$682,500",3,3
"1921 Thurmond Pl, Charlotte, NC 28205","1,170",Sold 07/01/2020,"$417,500",2,1
"1543 Pecan Ave, Charlotte, NC 28205","1,036",Sold 07/01/2020,"$286,000",2,2.5
"1605 Onslow Dr, Charlotte, NC 28205","1,543",Sold 06/30/2020,"$510,000",3,2
"1531 Tippah Park Ct, Charlotte, NC 28205","2,280",Sold 06/30/2020,"$557,500",3,3
"1825 Nassau Blvd, Charlotte, NC 28205","1,342",Sold 06/26/2020,"$493,500",3,1
"1824 Hall Ave, Charlotte, NC 28205","2,000",Sold 06/26/2020,"$454,500",3,2.5
"2325 Central Ave, Charlotte, NC 28205","1,614",Sold 06/26/2020,"$380,000",2,3
"2325 Central Ave #TOW0003, Charlotte, NC 28205","1,614",Sold 06/26/2020,"$379,900",2,3
"1618 Tippah Ave, Charlotte, NC 28205","2,574",Sold 06/25/2020,"$680,000",4,3
"1923 Kenwood Ave, Charlotte, NC 28205","2,000",Sold 06/24/2020,"$580,000",2,2
"1809 Kensington Dr, Charlotte, NC 28205","1,299",Sold 06/19/2020,"$430,000",2,1
"1429 The Plz, Charlotte, NC 28205","1,200",Sold 06/17/2020,"$330,000",3,2
"1900 Nassau Blvd, Charlotte, NC 28205","3,371",Sold 06/17/2020,"$840,000",4,4
"1621 Morningside Dr, Charlotte, NC 28205","1,594",Sold 06/17/2020,"$489,000",3,2
"1414 Hamorton Pl, Charlotte, NC 28205","2,724",Sold 06/15/2020,"$675,000",3,3.5
"1705 Thomas Ave, Charlotte, NC 28205","1,745",Sold 06/15/2020,"$623,000",3,2
"1841 Mimosa Ave, Charlotte, NC 28205","1,839",Sold 06/12/2020,"$549,900",3,3
"2021 Hamorton Pl, Charlotte, NC 28205","1,838",Sold 06/11/2020,"$460,000",3,3
"1927 Kenwood Ave, Charlotte, NC 28205",949,Sold 06/10/2020,"$398,000",2,1
"1812 Browning Ave, Charlotte, NC 28205","1,242",Sold 06/10/2020,"$411,000",2,1
"1554 Tippah Park Ct, Charlotte, NC 28205","2,529",Sold 06/09/2020,"$609,000",4,4
"2116 Midwood Pl, Charlotte, NC 28205","3,902",Sold 06/05/2020,$1.05M,5,4
"2508 Belvedere Ave, Charlotte, NC 28205","3,871",Sold 06/04/2020,$1.23M,4,4
"1559 Tippah Park Ct, Charlotte, NC 28205","1,352",Sold 06/03/2020,$500,3,2.5
"1700 Logie Ave, Charlotte, NC 28205","1,338",Sold 06/03/2020,"$415,000",3,2
"1557 Pecan Ave, Charlotte, NC 28205","1,096",Sold 06/03/2020,"$290,000",2,3
"2200 Belvedere Ave, Charlotte, NC 28205","2,127",Sold 06/02/2020,"$619,000",4,3
"1812 Hall Ave, Charlotte, NC 28205","1,048",Sold 06/01/2020,"$396,750",2,1
"1501 Nassau Blvd, Charlotte, NC 28205","1,148",Sold 05/28/2020,"$452,000",2,2
