Address,Square ft,Sale Date,Price,Beds,Baths
"2334 Westfield Rd, Charlotte, NC 28207","2,886",Sold 08/27/2021,$1.13M,3,3
"2916 Chelsea Dr, Charlotte, NC 28209","4,010",Sold 08/27/2021,$1.40M,5,6
"1927 S Wendover Rd, Charlotte, NC 28211","2,549",Sold 08/25/2021,"$775,519",3,3
"1202 S Kings Dr, Charlotte, NC 28203","4,491",Sold 08/23/2021,$1.48M,4,5
"1142 Queens Rd, Charlotte, NC 28207","2,972",Sold 08/19/2021,$2.25M,4,5
"1573 Maryland Ave, Charlotte, NC 28209","2,372",Sold 08/17/2021,"$960,000",2,2.5
"2310 Roswell Ave APT C, Charlotte, NC 28207","1,143",Sold 08/17/2021,"$441,500",2,2
"2810 Selwyn Ave UNIT 217, Charlotte, NC 28209",604,Sold 08/16/2021,"$242,000",Studio,1
"2810 Selwyn Ave UNIT 304, Charlotte, NC 28209","1,162",Sold 08/16/2021,"$429,000",2,2
"2426 Westfield Rd, Charlotte, NC 28207","4,290",Sold 08/13/2021,$1.45M,4,4
"2001 Queens Rd E, Charlotte, NC 28207","4,124",Sold 08/13/2021,$1.90M,4,5
"2810 Selwyn Ave UNIT 117, Charlotte, NC 28209",556,Sold 08/13/2021,"$240,000",1,1
"2810 Selwyn Ave #117, Charlotte, NC 28209",--,Sold 08/13/2021,"$240,000",1,1
"1328 Queens Rd, Charlotte, NC 28207","1,462",Sold 08/10/2021,"$355,000",3,3
"1920 Lynnwood Dr, Charlotte, NC 28209",734,Sold 08/10/2021,"$285,000",2,1
"1719 Queens Rd W, Charlotte, NC 28207","4,419",Sold 08/09/2021,$1.70M,4,5
"2856 Hillsdale Ave, Charlotte, NC 28209","1,247",Sold 08/09/2021,"$575,000",3,2
"2035 Lynnwood Dr, Charlotte, NC 28209","2,174",Sold 08/09/2021,"$950,000",3,4
"2200 Hastings Dr, Charlotte, NC 28207","6,798",Sold 08/06/2021,$2.90M,5,8
"1300 Queens Rd UNIT 408, Charlotte, NC 28207","1,306",Sold 08/06/2021,"$276,000",3,2
"500 Hermitage Rd, Charlotte, NC 28207","5,239",Sold 08/05/2021,$3.25M,6,6
"2222 Selwyn Ave APT 207, Charlotte, NC 28207","1,574",Sold 08/04/2021,"$275,000",3,2
"2011 Forest Dr E, Charlotte, NC 28211","3,401",Sold 08/04/2021,$1.36M,4,4
"2200 Beverly Dr, Charlotte, NC 28207","3,582",Sold 08/03/2021,$1.60M,4,5
"2339 Selwyn Ave, Charlotte, NC 28207",986,Sold 08/03/2021,"$250,000",2,1
"2339B Selwyn Ave, Charlotte, NC 28207",986,Sold 08/03/2021,"$250,000",2,1
"2021 Dartmouth Pl, Charlotte, NC 28207","2,468",Sold 08/02/2021,$1.18M,4,4
"1934 S Wendover Rd, Charlotte, NC 28211","3,008",Sold 08/02/2021,$1.05M,3,3
"2610 Providence Rd, Charlotte, NC 28211","3,403",Sold 08/02/2021,$1.20M,4,4
"1533 Queens Rd W, Charlotte, NC 28207","4,694",Sold 07/30/2021,$2.10M,4,4
"2719 Selwyn Ave APT 13, Charlotte, NC 28209","1,276",Sold 07/30/2021,"$350,000",3,2
"3200 Westfield Rd, Charlotte, NC 28209","1,508",Sold 07/29/2021,"$458,000",3,3
"2132 Rolston Dr, Charlotte, NC 28207","4,724",Sold 07/27/2021,$1.85M,5,6
"2920 Chelsea Dr, Charlotte, NC 28209","3,597",Sold 07/27/2021,$1.37M,5,5
"901 Bromley Rd, Charlotte, NC 28207","1,524",Sold 07/26/2021,"$440,000",2,2.5
"1323 Queens Rd UNIT 415, Charlotte, NC 28207","1,325",Sold 07/23/2021,"$230,000",2,2
"1333 Queens Rd #D4, Charlotte, NC 28207","2,823",Sold 07/23/2021,$1.60M,3,3
"1642 Providence Rd, Charlotte, NC 28207","2,583",Sold 07/22/2021,"$685,000",3,2
"3217 Westfield Rd, Charlotte, NC 28209","3,236",Sold 07/22/2021,$1.15M,5,4
"1653 Hertford Rd, Charlotte, NC 28207","3,500",Sold 07/21/2021,$1.43M,5,4
"2112 Dartmouth Pl, Charlotte, NC 28207","3,296",Sold 07/21/2021,$1.02M,5,4
"2810 Selwyn Ave UNIT 207, Charlotte, NC 28209","1,411",Sold 07/20/2021,"$485,000",2,2
"2227 Sharon Rd, Charlotte, NC 28207","2,446",Sold 07/19/2021,"$708,000",4,2
"1879 Maryland Ave, Charlotte, NC 28209","2,640",Sold 07/16/2021,$1.33M,3,3
"2719 Selwyn Ave APT 18, Charlotte, NC 28209","1,008",Sold 07/16/2021,"$300,000",2,2
"2615 Selwyn Ave APT 206, Charlotte, NC 28209","1,356",Sold 07/16/2021,"$480,000",2,2
"325 Queens Rd APT 21, Charlotte, NC 28204","1,539",Sold 07/15/2021,"$410,000",2,2
"2343 Roswell Ave APT 2C, Charlotte, NC 28207","3,305",Sold 07/15/2021,$1.75M,3,3
"2810 Selwyn Ave UNIT 114, Charlotte, NC 28209",680,Sold 07/15/2021,"$295,000",1,1
"2445 Selwyn Ave APT 103, Charlotte, NC 28209","2,711",Sold 07/13/2021,"$650,000",2,3
"1198 Queens Rd, Charlotte, NC 28207","3,386",Sold 07/13/2021,$2.25M,3,4
"1862 Maryland Ave, Charlotte, NC 28209","4,200",Sold 07/12/2021,$1.94M,4,5
"1234 Wareham Ct, Charlotte, NC 28207","3,043",Sold 07/12/2021,$1.20M,3,4
"2445 Selwyn Ave APT 304, Charlotte, NC 28209","2,826",Sold 07/09/2021,"$660,000",2,3
"2445 Selwyn Ave APT 403, Charlotte, NC 28209","2,764",Sold 07/09/2021,"$660,000",2,3
"2700 Tanglewood Ln, Charlotte, NC 28211","3,283",Sold 07/09/2021,$1.26M,3,4
"1120 Providence Rd, Charlotte, NC 28207","2,247",Sold 07/08/2021,"$699,000",3,3
"1530 Queens Rd APT 801, Charlotte, NC 28207","1,541",Sold 07/07/2021,"$456,000",2,2
"2125 S Wendover Rd, Charlotte, NC 28211","4,226",Sold 07/07/2021,$1.01M,4,5
"603 Queens Rd APT B, Charlotte, NC 28207",853,Sold 07/06/2021,"$315,000",2,2
"1323 Queens Rd UNIT 416, Charlotte, NC 28207","1,018",Sold 07/06/2021,"$160,000",1,1
"1918 Overhill Rd, Charlotte, NC 28211","3,033",Sold 07/06/2021,$1.33M,5,5
"2827 Rothwood Dr, Charlotte, NC 28211","5,055",Sold 07/06/2021,$2.20M,4,5
"2309 Westminster Pl, Charlotte, NC 28207","3,469",Sold 07/06/2021,$1.40M,4,4
"2623 Sherwood Ave, Charlotte, NC 28207","5,818",Sold 07/02/2021,$2.42M,4,4
"225 Tranquil Ave, Charlotte, NC 28209","2,639",Sold 07/02/2021,$1.18M,4,4
"342 Ridgewood Ave, Charlotte, NC 28209","1,727",Sold 07/01/2021,"$755,000",3,2
"2210 Roswell Ave APT 102, Charlotte, NC 28207","2,655",Sold 07/01/2021,$1.17M,3,3
"1150 Queens Rd UNIT 6, Charlotte, NC 28207","2,255",Sold 07/01/2021,$2.12M,3,5
"2813 Westfield Rd, Charlotte, NC 28209",768,Sold 06/30/2021,"$220,000",2,1
"1014 Queens Rd UNIT A, Charlotte, NC 28207","1,137",Sold 06/30/2021,"$293,000",2,2
"2230 Sharon Rd, Charlotte, NC 28207","2,747",Sold 06/30/2021,"$975,000",3,3
"2616 Chelsea Dr, Charlotte, NC 28209","2,735",Sold 06/30/2021,$1.02M,4,4
"1014 Queens Rd, Charlotte, NC 28207","1,137",Sold 06/30/2021,"$292,700",2,2
"2616 Chelsea Dr #C, Charlotte, NC 28209","2,792",Sold 06/30/2021,$1.02M,4,4
"2505 Forest Dr #2, Charlotte, NC 28211","7,584",Sold 06/28/2021,$3.75M,6,8
"2505 Forest Dr, Charlotte, NC 28211","7,637",Sold 06/28/2021,$3.75M,6,7
"1329 Maryland Ave, Charlotte, NC 28209","3,031",Sold 06/25/2021,$1.05M,3,5
"1834 Shoreham Dr, Charlotte, NC 28211","7,211",Sold 06/25/2021,$3.30M,6,7
"2524 Oxford Pl, Charlotte, NC 28207","3,343",Sold 06/24/2021,"$960,000",5,4
"1133 Queens Rd, Charlotte, NC 28207","5,503",Sold 06/23/2021,$1.93M,6,8
"2928 Hanson Dr, Charlotte, NC 28207","3,713",Sold 06/22/2021,$1.10M,4,4
"2110 Foxcroft Woods Ln, Charlotte, NC 28211","5,143",Sold 06/22/2021,$1.49M,4,5
"1610 Queens Rd APT 4, Charlotte, NC 28207","1,039",Sold 06/22/2021,"$456,250",1,1
